Freguesia,Year,Month,mean
Alvalade,2022,3,99.25851255148406
Penha de França,2022,3,82.16393489756533
Santo António,2022,3,131.31273667570048
Arroios,2022,3,112.34458280105
Santa Maria Maior,2022,3,93.28102916305986
Campo de Ourique,2022,3,101.05194013379439
Alcântara,2022,3,61.8523082098279
Ajuda,2022,3,81.66508253439116
Belém,2022,3,56.016993020830554
São Domingos de Benfica,2022,3,93.19963561583957
Campolide,2022,3,98.70361396018282
Carnide,2022,3,96.17973092368746
São Vicente,2022,3,83.25341898410474
Estrela,2022,3,85.87101647710801
Lumiar,2022,4,91.8706778843308
Avenidas Novas,2022,4,117.92150644387259
Areeiro,2022,4,121.92755440345178
Beato,2022,4,64.55819308451468
Benfica,2022,4,60.8507333238294
Misericórdia,2022,4,83.84336464706837
Parque das Nações,2022,4,81.32155034958387
Olivais,2022,4,100.41660299187106
Marvila,2022,4,83.96071753016203
Santa Clara,2022,4,73.002771316181
Alvalade,2022,4,94.89123165342674
Penha de França,2022,4,83.46703583217915
Santo António,2022,4,129.7330885155842
Arroios,2022,4,107.58457969251529
Santa Maria Maior,2022,4,94.57680329258044
Campo de Ourique,2022,4,101.77135227423304
Alcântara,2022,4,56.99806187488865
Ajuda,2022,4,83.75888525261514
Belém,2022,4,55.939384069675064
São Domingos de Benfica,2022,4,89.22843222024805
Campolide,2022,4,95.7982102318516
Carnide,2022,4,93.27817787041326
São Vicente,2022,4,82.34730072116378
Estrela,2022,4,86.98294232681816
Lumiar,2022,5,101.77623141271789
Avenidas Novas,2022,5,127.87110246667942
Areeiro,2022,5,132.75689583118148
Beato,2022,5,69.38962092317492
Benfica,2022,5,64.77188741331653
Misericórdia,2022,5,79.2421712042975
Parque das Nações,2022,5,86.37411540095762
Olivais,2022,5,111.75355785732634
Marvila,2022,5,92.24040837877507
Santa Clara,2022,5,80.42721716837382
Alvalade,2022,5,107.21980883899914
Penha de França,2022,5,89.73758185051773
Santo António,2022,5,127.92157420113493
Arroios,2022,5,108.67220814786216
Santa Maria Maior,2022,5,89.12073854682589
Campo de Ourique,2022,5,101.94535207577775
Alcântara,2022,5,57.83491463850544
Ajuda,2022,5,91.29476785473908
Belém,2022,5,59.13264143278873
São Domingos de Benfica,2022,5,95.46312029673025
Campolide,2022,5,105.99818420455418
Carnide,2022,5,102.38864617284025
São Vicente,2022,5,85.27069601973096
Estrela,2022,5,83.02833655084882
Lumiar,2022,6,77.57043381164294
Avenidas Novas,2022,6,98.10981528849436
Areeiro,2022,6,104.58791927337644
Beato,2022,6,55.56377525986426
Benfica,2022,6,54.697346676522365
Misericórdia,2022,6,69.76501493805814
Parque das Nações,2022,6,71.93793202942581
Olivais,2022,6,89.32328768458407
Marvila,2022,6,75.55304438810902
Santa Clara,2022,6,63.13490416977432
Alvalade,2022,6,83.95426815836717
Penha de França,2022,6,72.09410362243652
Santo António,2022,6,99.06691639233516
Arroios,2022,6,89.13131784838295
Santa Maria Maior,2022,6,81.83639234068825
Campo de Ourique,2022,6,82.25778985450091
Alcântara,2022,6,51.75634837404276
Ajuda,2022,6,70.091285980669
Belém,2022,6,51.34934430006221
São Domingos de Benfica,2022,6,76.086248776953
Campolide,2022,6,82.45780938668561
Carnide,2022,6,80.73708259874648
São Vicente,2022,6,66.98187115038213
Estrela,2022,6,69.82566258907318
Lumiar,2022,7,99.37553534468672
Avenidas Novas,2022,7,124.94081298553792
Areeiro,2022,7,138.2230922082754
Beato,2022,7,65.87215899915884
Benfica,2022,7,63.80907248042702
Misericórdia,2022,7,84.27769025243107
Parque das Nações,2022,7,87.44928449230486
Olivais,2022,7,104.17200031030715
Marvila,2022,7,93.03551594347311
Santa Clara,2022,7,80.41736301335287
Alvalade,2022,7,105.70836971206654
Penha de França,2022,7,86.99833839608863
Santo António,2022,7,134.48175147174476
Arroios,2022,7,119.46236643946445
Santa Maria Maior,2022,7,97.36719845652871
Campo de Ourique,2022,7,107.23792152328946
Alcântara,2022,7,58.60995454946618
Ajuda,2022,7,84.99804500132848
Belém,2022,7,63.27460885297677
São Domingos de Benfica,2022,7,96.55494604330458
Campolide,2022,7,106.34587507062348
Carnide,2022,7,98.8536009498929
São Vicente,2022,7,83.1035485005102
Estrela,2022,7,92.2380169155938
Lumiar,2022,8,84.60090687797708
Avenidas Novas,2022,8,106.31213138699923
Areeiro,2022,8,112.14935080895056
Beato,2022,8,58.870201115892435
Benfica,2022,8,51.736761795723524
Misericórdia,2022,8,64.15816127159813
Parque das Nações,2022,8,78.3499886604936
Olivais,2022,8,95.0059905328753
Marvila,2022,8,82.19116563019367
Santa Clara,2022,8,66.94387499765848
Alvalade,2022,8,89.05525173019203
Penha de França,2022,8,74.26540656338922
Santo António,2022,8,101.7082087142951
Arroios,2022,8,90.51631959663807
Santa Maria Maior,2022,8,73.81457736352095
Campo de Ourique,2022,8,83.86711022773275
Alcântara,2022,8,50.5366337926178
Ajuda,2022,8,78.94397404597896
Belém,2022,8,53.674253871792054
São Domingos de Benfica,2022,8,79.77444400787356
Campolide,2022,8,91.68242333633499
Carnide,2022,8,82.106850883776
São Vicente,2022,8,67.9860832457914
Estrela,2022,8,70.56137688064575
Lumiar,2022,9,93.14116646207955
Avenidas Novas,2022,9,109.54389550816043
Areeiro,2022,9,113.9728922506479
Beato,2022,9,58.90927917126789
Benfica,2022,9,57.09198343816393
Misericórdia,2022,9,76.95759812957452
Parque das Nações,2022,9,84.69237040288057
Olivais,2022,9,101.61594442908896
Marvila,2022,9,85.37029039110101
Santa Clara,2022,9,74.2623057103419
Alvalade,2022,9,91.26938002480217
Penha de França,2022,9,79.32400666511509
Santo António,2022,9,112.68710626886639
Arroios,2022,9,94.74432222114977
Santa Maria Maior,2022,9,79.59851106875692
Campo de Ourique,2022,9,92.36648852763544
Alcântara,2022,9,53.92846124635682
Ajuda,2022,9,84.72828663469754
Belém,2022,9,54.17309159582858
São Domingos de Benfica,2022,9,86.74675661078247
Campolide,2022,9,92.47387265729064
Carnide,2022,9,88.55133101683263
São Vicente,2022,9,78.13047381412132
Estrela,2022,9,78.1848720919064
Lumiar,2022,10,90.40063640534247
Avenidas Novas,2022,10,112.85882879322857
Areeiro,2022,10,110.92516443692718
Beato,2022,10,64.59399006117259
Benfica,2022,10,57.10548883692173
Misericórdia,2022,10,78.14933090804935
Parque das Nações,2022,10,83.63928063372961
Olivais,2022,10,98.04479379296292
Marvila,2022,10,82.87784652030085
Santa Clara,2022,10,70.35679744513854
Alvalade,2022,10,91.1934703967808
Penha de França,2022,10,81.0160342368292
Santo António,2022,10,123.1938756027255
Arroios,2022,10,97.43518383410549
Santa Maria Maior,2022,10,87.2154073063321
Campo de Ourique,2022,10,96.96538325436784
Alcântara,2022,10,55.73391815807304
Ajuda,2022,10,87.22352333567443
Belém,2022,10,55.69366257425121
São Domingos de Benfica,2022,10,84.28080025744694
Campolide,2022,10,90.06643784391298
Carnide,2022,10,87.2789728825366
São Vicente,2022,10,78.56929935531238
Estrela,2022,10,82.21015121855052
Lumiar,2022,11,93.08457456653936
Avenidas Novas,2022,11,111.52686660923838
Areeiro,2022,11,116.3450648029034
Beato,2022,11,62.162139892578125
Benfica,2022,11,58.71585555980839
Misericórdia,2022,11,69.45351278531602
Parque das Nações,2022,11,86.03586707846512
Olivais,2022,11,98.6566138010344
Marvila,2022,11,82.70042033560529
Santa Clara,2022,11,70.10862279499719
Alvalade,2022,11,94.59836528233656
Penha de França,2022,11,76.74117314349115
Santo António,2022,11,121.59995633958982
Arroios,2022,11,101.95942368381705
Santa Maria Maior,2022,11,79.22443703382551
Campo de Ourique,2022,11,96.09515644627109
Alcântara,2022,11,54.4286994698943
Ajuda,2022,11,83.61243529692618
Belém,2022,11,53.09943104753226
São Domingos de Benfica,2022,11,88.9018366736018
Campolide,2022,11,94.87422637640725
Carnide,2022,11,94.14779144450159
São Vicente,2022,11,77.62870628584677
Estrela,2022,11,76.39183986323222
Lumiar,2022,12,63.90792056900869
Avenidas Novas,2022,12,74.86918149854863
Areeiro,2022,12,78.14149573986347
Beato,2022,12,43.42584131960838
Benfica,2022,12,44.39371980973115
Misericórdia,2022,12,54.80577430098659
Parque das Nações,2022,12,52.290818416153094
Olivais,2022,12,63.07001979917563
Marvila,2022,12,54.97279637662842
Santa Clara,2022,12,45.66743094056518
Alvalade,2022,12,67.00931913502482
Penha de França,2022,12,59.47524595782072
Santo António,2022,12,83.95645415494477
Arroios,2022,12,72.74369974772135
Santa Maria Maior,2022,12,63.45802811551601
Campo de Ourique,2022,12,61.712322737161024
Alcântara,2022,12,40.71167804951672
Ajuda,2022,12,55.894185069503386
Belém,2022,12,41.32514909682031
São Domingos de Benfica,2022,12,60.907606243244885
Campolide,2022,12,59.83058082135186
Carnide,2022,12,62.408265769938104
São Vicente,2022,12,60.38750553336705
Estrela,2022,12,56.032231199128276
Lumiar,2023,1,84.57662672236899
Avenidas Novas,2023,1,108.3046549834904
Areeiro,2023,1,116.36993832514837
Beato,2023,1,61.87809847446466
Benfica,2023,1,56.68304416638973
Misericórdia,2023,1,79.80939333097051
Parque das Nações,2023,1,82.45670382634454
Olivais,2023,1,98.13378219151434
Marvila,2023,1,81.4089095314428
Santa Clara,2023,1,63.88702667302201
Alvalade,2023,1,89.53984724909182
Penha de França,2023,1,81.24129738396313
Santo António,2023,1,127.12860380979136
Arroios,2023,1,102.03107264319131
Santa Maria Maior,2023,1,86.26783479553927
Campo de Ourique,2023,1,91.71208777001078
Alcântara,2023,1,54.470261380729994
Ajuda,2023,1,78.36177756430439
Belém,2023,1,57.15443831585157
São Domingos de Benfica,2023,1,82.19134885755736
Campolide,2023,1,84.9326467034259
Carnide,2023,1,83.45882253774234
São Vicente,2023,1,77.25640847932047
Estrela,2023,1,76.26882916334696
Lumiar,2023,2,97.9096609054983
Avenidas Novas,2023,2,122.64613503537869
Areeiro,2023,2,129.27255445333628
Beato,2023,2,65.26163424561356
Benfica,2023,2,65.13509361152575
Misericórdia,2023,2,78.14459817039086
Parque das Nações,2023,2,84.24987826112012
Olivais,2023,2,107.1735066223269
Marvila,2023,2,89.17852169254915
Santa Clara,2023,2,75.62340306636864
Alvalade,2023,2,103.25536481206846
Penha de França,2023,2,86.53636687986763
Santo António,2023,2,129.33398479120982
Arroios,2023,2,109.83764951011008
Santa Maria Maior,2023,2,87.24284466616218
Campo de Ourique,2023,2,100.79565067025823
Alcântara,2023,2,59.18955053974987
Ajuda,2023,2,80.99932297739625
Belém,2023,2,58.09263006460933
São Domingos de Benfica,2023,2,98.06133375534083
Campolide,2023,2,104.29907580195982
Carnide,2023,2,101.9855552523877
São Vicente,2023,2,79.14002579614694
Estrela,2023,2,81.83554836927141
Lumiar,2023,3,100.42430468880839
Avenidas Novas,2023,3,131.58208882424475
Areeiro,2023,3,136.32450802142802
Beato,2023,3,65.78691409685753
Benfica,2023,3,67.89772367399198
Misericórdia,2023,3,76.76656579856895
Parque das Nações,2023,3,87.45475951958095
Olivais,2023,3,107.65562150403306
Marvila,2023,3,89.54744915130426
Santa Clara,2023,3,78.56410259354621
Alvalade,2023,3,103.93834334862777
Penha de França,2023,3,86.84238427580493
Santo António,2023,3,142.64779250903953
Arroios,2023,3,118.8839653405478
Santa Maria Maior,2023,3,88.91488582032507
Campo de Ourique,2023,3,107.90942732429883
Alcântara,2023,3,60.677318968774124
Ajuda,2023,3,96.75803979354505
Belém,2023,3,59.55710555654606
São Domingos de Benfica,2023,3,97.21242989365774
Campolide,2023,3,109.5205503693677
Carnide,2023,3,101.49539081916568
São Vicente,2023,3,81.31581806986289
Estrela,2023,3,83.01515246009829
Lumiar,2023,4,100.83731577688519
Avenidas Novas,2023,4,129.51266920428037
Areeiro,2023,4,131.0071783124484
Beato,2023,4,67.37888173185436
Benfica,2023,4,65.28227940131362
Misericórdia,2023,4,81.22964872381394
Parque das Nações,2023,4,85.42157228349474
Olivais,2023,4,110.2172598156502
Marvila,2023,4,90.2451850925635
Santa Clara,2023,4,80.14795378201423
Alvalade,2023,4,105.12284327390107
Penha de França,2023,4,89.06135894583035
Santo António,2023,4,131.49534480392384
Arroios,2023,4,112.02014222374254
Santa Maria Maior,2023,4,88.6250491883719
Campo de Ourique,2023,4,101.23371806666107
Alcântara,2023,4,58.413202671147076
Ajuda,2023,4,95.4468799307652
Belém,2023,4,58.58824609446284
São Domingos de Benfica,2023,4,95.77752104787051
Campolide,2023,4,109.62670598303926
Carnide,2023,4,99.77992326731354
São Vicente,2023,4,80.1790939207694
Estrela,2023,4,89.70005413191659
Lumiar,2023,5,95.99406193724256
Avenidas Novas,2023,5,124.64146555152232
Areeiro,2023,5,122.52808121901292
Beato,2023,5,63.54588177308342
Benfica,2023,5,62.138806851517195
Misericórdia,2023,5,75.56370132814715
Parque das Nações,2023,5,79.46242081513375
Olivais,2023,5,103.55750676794882
Marvila,2023,5,85.72403982703028
Santa Clara,2023,5,76.69460497321664
Alvalade,2023,5,98.91652612736479
Penha de França,2023,5,84.25009800017531
Santo António,2023,5,125.7504836391679
Arroios,2023,5,106.59079409103984
Santa Maria Maior,2023,5,81.2492958825081
Campo de Ourique,2023,5,96.91896216087267
Alcântara,2023,5,56.751313400243795
Ajuda,2023,5,82.56606394062072
Belém,2023,5,55.42501863581084
São Domingos de Benfica,2023,5,91.26164698564149
Campolide,2023,5,103.99442200599601
Carnide,2023,5,94.8575272122771
São Vicente,2023,5,75.68911762458966
Estrela,2023,5,86.86569538988387
Lumiar,2023,6,92.49166105729017
Avenidas Novas,2023,6,125.51144479100472
Areeiro,2023,6,117.3656420135498
Beato,2023,6,64.55955508705794
Benfica,2023,6,60.15914870200196
Misericórdia,2023,6,73.33264496488061
Parque das Nações,2023,6,78.88755379008545
Olivais,2023,6,99.53679472686586
Marvila,2023,6,82.29441138508908
Santa Clara,2023,6,77.0463362922848
Alvalade,2023,6,95.62410345626384
Penha de França,2023,6,80.97982971590028
Santo António,2023,6,122.72323558721781
Arroios,2023,6,105.21730533806851
Santa Maria Maior,2023,6,78.50381558887511
Campo de Ourique,2023,6,94.8007994892583
Alcântara,2023,6,55.54970140962083
Ajuda,2023,6,85.49002303674773
Belém,2023,6,54.7000638407077
São Domingos de Benfica,2023,6,87.83645656193093
Campolide,2023,6,101.11121908748207
Carnide,2023,6,95.62375390519016
São Vicente,2023,6,72.83673567194644
Estrela,2023,6,83.14148728098186
Lumiar,2023,7,94.71566892513722
Avenidas Novas,2023,7,125.25802032363647
Areeiro,2023,7,120.32613038870007
Beato,2023,7,64.56207401755628
Benfica,2023,7,62.15903014194932
Misericórdia,2023,7,73.09153336454594
Parque das Nações,2023,7,83.13084668711528
Olivais,2023,7,104.12925703675076
Marvila,2023,7,85.01483823445288
Santa Clara,2023,7,78.23115085395202
Alvalade,2023,7,96.03142734854804
Penha de França,2023,7,82.89103773564356
Santo António,2023,7,131.3883900002556
Arroios,2023,7,106.94487243415772
Santa Maria Maior,2023,7,81.00900605256498
Campo de Ourique,2023,7,97.0590103012904
Alcântara,2023,7,59.34509503931123
Ajuda,2023,7,87.60453846202591
Belém,2023,7,56.3383357546538
São Domingos de Benfica,2023,7,92.3787544871622
Campolide,2023,7,105.15171895572568
Carnide,2023,7,95.61999983817257
São Vicente,2023,7,75.08452104027592
Estrela,2023,7,83.73783416162219
Lumiar,2023,8,96.48669734049767
Avenidas Novas,2023,8,122.8309713195118
Areeiro,2023,8,120.37087162604699
Beato,2023,8,67.61450343049914
Benfica,2023,8,61.61602923297508
Misericórdia,2023,8,72.22928981575053
Parque das Nações,2023,8,90.65113700018783
Olivais,2023,8,104.69598495451127
Marvila,2023,8,86.52943339353561
Santa Clara,2023,8,80.07901305269034
Alvalade,2023,8,96.01273264401031
Penha de França,2023,8,83.56211700902966
Santo António,2023,8,124.72060656096512
Arroios,2023,8,103.27789131105406
Santa Maria Maior,2023,8,78.17781409073876
Campo de Ourique,2023,8,93.02527176874057
Alcântara,2023,8,55.33632357114946
Ajuda,2023,8,85.95637031018092
Belém,2023,8,55.177055183901984
São Domingos de Benfica,2023,8,91.85942248243342
Campolide,2023,8,100.68700281160386
Carnide,2023,8,100.05624538771508
São Vicente,2023,8,78.87716104972422
Estrela,2023,8,83.68863701643261
Lumiar,2023,9,98.31285983925697
Avenidas Novas,2023,9,130.78565831969533
Areeiro,2023,9,126.4291883497972
Beato,2023,9,70.99610504352495
Benfica,2023,9,62.93099665782584
Misericórdia,2023,9,80.24211069288981
Parque das Nações,2023,9,91.66467489965487
Olivais,2023,9,107.06999797506076
Marvila,2023,9,90.44453025430022
Santa Clara,2023,9,77.95843591046295
Alvalade,2023,9,99.88992049343267
Penha de França,2023,9,87.95279444744348
Santo António,2023,9,128.3229031476794
Arroios,2023,9,105.73709301852439
Santa Maria Maior,2023,9,85.3185785284832
Campo de Ourique,2023,9,98.73108046969647
Alcântara,2023,9,58.085920021498694
Ajuda,2023,9,84.7881302679386
Belém,2023,9,57.97505693843114
São Domingos de Benfica,2023,9,92.75726169785413
Campolide,2023,9,103.97947790275323
Carnide,2023,9,102.09976450375754
São Vicente,2023,9,83.0187503103
Estrela,2023,9,88.05676842185426
Lumiar,2023,10,92.46741259939165
Avenidas Novas,2023,10,127.32275907001691
Areeiro,2023,10,121.56596403268667
Beato,2023,10,69.24277432220661
Benfica,2023,10,58.73506614777048
Misericórdia,2023,10,73.11303842117776
Parque das Nações,2023,10,87.82707719905278
Olivais,2023,10,97.11108588784471
Marvila,2023,10,83.73029454948389
Santa Clara,2023,10,72.8649823160336
Alvalade,2023,10,95.90001893707664
Penha de França,2023,10,82.40615511299772
Santo António,2023,10,123.90155790558063
Arroios,2023,10,102.78903578410775
Santa Maria Maior,2023,10,87.69201388351783
Campo de Ourique,2023,10,90.43288162565138
Alcântara,2023,10,54.85011947405607
Ajuda,2023,10,82.85572395989502
Belém,2023,10,54.09355362078825
São Domingos de Benfica,2023,10,89.51144927650371
Campolide,2023,10,98.52099193234439
Carnide,2023,10,94.90341400798685
São Vicente,2023,10,79.84275643963917
Estrela,2023,10,80.86237945352282
Lumiar,2023,11,88.87427688936411
Avenidas Novas,2023,11,109.48509718299668
Areeiro,2023,11,107.06255305950461
Beato,2023,11,64.81422858130854
Benfica,2023,11,54.228353651802685
Misericórdia,2023,11,77.27122358912541
Parque das Nações,2023,11,80.12677302175828
Olivais,2023,11,88.43080857103996
Marvila,2023,11,72.86120495684798
Santa Clara,2023,11,66.96904998821216
Alvalade,2023,11,87.23825763997776
Penha de França,2023,11,78.87591435790499
Santo António,2023,11,127.63336891882543
Arroios,2023,11,100.87895563169967
Santa Maria Maior,2023,11,90.4259788200152
Campo de Ourique,2023,11,83.16068112655852
Alcântara,2023,11,48.81651585745001
Ajuda,2023,11,70.06831449129473
Belém,2023,11,50.089008817088335
São Domingos de Benfica,2023,11,101.11447297812609
Campolide,2023,11,90.20411730287874
Carnide,2023,11,88.95301722715925
São Vicente,2023,11,83.14275480558229
Estrela,2023,11,80.09970381287164
Lumiar,2023,12,103.02757679041257
Avenidas Novas,2023,12,145.70697307858492
Areeiro,2023,12,131.59811895517203
Beato,2023,12,69.30337767038915
Benfica,2023,12,61.06394676789838
Misericórdia,2023,12,80.64864685897277
Parque das Nações,2023,12,90.9845287835798
Olivais,2023,12,103.94790315701752
Marvila,2023,12,89.43036957528626
Santa Clara,2023,12,77.6462657897027
Alvalade,2023,12,101.41218242488443
Penha de França,2023,12,87.96618487577105
Santo António,2023,12,146.42825307648874
Arroios,2023,12,121.83612981278765
Santa Maria Maior,2023,12,90.8795824805887
Campo de Ourique,2023,12,97.45300617710969
Alcântara,2023,12,55.58804418908879
Ajuda,2023,12,78.48853649269739
Belém,2023,12,54.83127211203376
São Domingos de Benfica,2023,12,101.18130563539665
Campolide,2023,12,104.74666328955217
Carnide,2023,12,103.1390864317054
São Vicente,2023,12,77.93352584111356
Estrela,2023,12,86.80343123953683
Lumiar,2024,1,91.13760083431293
Avenidas Novas,2024,1,114.87962903016701
Areeiro,2024,1,114.89407202500567
Beato,2024,1,61.226373256531765
Benfica,2024,1,51.37745669249476
Misericórdia,2024,1,78.43230556826715
Parque das Nações,2024,1,83.66271992852926
Olivais,2024,1,77.37549557767697
Marvila,2024,1,71.80018740856633
Santa Clara,2024,1,50.55187017277607
Alvalade,2024,1,90.04445028170468
Penha de França,2024,1,74.0370878683116
Santo António,2024,1,140.58476569481584
Arroios,2024,1,119.47073410389034
Santa Maria Maior,2024,1,93.41254534453746
Campo de Ourique,2024,1,89.03276878948478
Alcântara,2024,1,48.35354902711497
Ajuda,2024,1,62.804494537636934
Belém,2024,1,48.344582300692906
São Domingos de Benfica,2024,1,101.11992952607562
Campolide,2024,1,91.36093344324053
Carnide,2024,1,78.8022081927115
São Vicente,2024,1,64.1043255252427
Estrela,2024,1,79.08218747132165
Lumiar,2024,2,96.58768999273956
Avenidas Novas,2024,2,130.37995144694136
Areeiro,2024,2,123.26563776749829
Beato,2024,2,63.83209531872478
Benfica,2024,2,62.26304068168005
Misericórdia,2024,2,69.54192508032169
Parque das Nações,2024,2,84.05088249500919
Olivais,2024,2,102.14578310436556
Marvila,2024,2,81.8384575529853
Santa Clara,2024,2,79.27123478031606
Alvalade,2024,2,93.65517081095552
Penha de França,2024,2,87.32698753410241
Santo António,2024,2,137.81881343641837
Arroios,2024,2,111.86372384004817
Santa Maria Maior,2024,2,80.52512061280906
Campo de Ourique,2024,2,99.78557548295434
Alcântara,2024,2,61.224465826471665
Ajuda,2024,2,91.39698352389475
Belém,2024,2,54.39376880619152
São Domingos de Benfica,2024,2,97.6715403364917
Campolide,2024,2,103.21981926082036
Carnide,2024,2,100.23393957897265
São Vicente,2024,2,84.2147799882525
Estrela,2024,2,94.31767213739663
Lumiar,2024,3,95.83975707981888
Avenidas Novas,2024,3,138.80733533147082
Areeiro,2024,3,129.41282308725212
Beato,2024,3,63.104315031443214
Benfica,2024,3,59.96474250892954
Misericórdia,2024,3,82.08428002204735
Parque das Nações,2024,3,85.89202627037236
Olivais,2024,3,95.5694085998337
Marvila,2024,3,82.36035175096274
Santa Clara,2024,3,73.7935185477348
Alvalade,2024,3,97.70931495556965
Penha de França,2024,3,81.52603709625302
Santo António,2024,3,143.2148170118756
Arroios,2024,3,117.60090562923934
Santa Maria Maior,2024,3,88.63879649028377
Campo de Ourique,2024,3,99.30942400407127
Alcântara,2024,3,57.72725645226687
Ajuda,2024,3,79.24845424285587
Belém,2024,3,53.70230676482967
São Domingos de Benfica,2024,3,97.7284778211157
Campolide,2024,3,106.21757815831295
Carnide,2024,3,96.17841241077342
São Vicente,2024,3,69.775326368702
Estrela,2024,3,86.94509496089391
Lumiar,2024,4,96.55340127679983
Avenidas Novas,2024,4,126.96849467706797
Areeiro,2024,4,127.38169640174279
Beato,2024,4,71.7923530803453
Benfica,2024,4,62.74240853357817
Misericórdia,2024,4,77.86969622038193
Parque das Nações,2024,4,88.04042869340932
Olivais,2024,4,104.56977979349256
Marvila,2024,4,87.13709485487918
Santa Clara,2024,4,76.16065779810236
Alvalade,2024,4,95.72731028552259
Penha de França,2024,4,87.75451995135805
Santo António,2024,4,131.88666333367632
Arroios,2024,4,106.63244571183078
Santa Maria Maior,2024,4,88.29547472202148
Campo de Ourique,2024,4,98.60412205720752
Alcântara,2024,4,57.35899934686998
Ajuda,2024,4,87.84638253780331
Belém,2024,4,58.2609848890373
São Domingos de Benfica,2024,4,90.99129997288578
Campolide,2024,4,105.11282839772821
Carnide,2024,4,98.84300823194684
São Vicente,2024,4,81.1078903735969
Estrela,2024,4,92.75613092333927
Lumiar,2024,5,93.5270090600669
Avenidas Novas,2024,5,125.10941506895782
Areeiro,2024,5,126.27738773345948
Beato,2024,5,67.54449487547211
Benfica,2024,5,61.27007934161685
Misericórdia,2024,5,79.0908840341917
Parque das Nações,2024,5,87.02554437463095
Olivais,2024,5,102.46720190877532
Marvila,2024,5,86.23965678724493
Santa Clara,2024,5,75.56362671754798
Alvalade,2024,5,94.07358829274999
Penha de França,2024,5,85.45530491246052
Santo António,2024,5,126.81812769046084
Arroios,2024,5,112.23049601473548
Santa Maria Maior,2024,5,88.89390770528327
Campo de Ourique,2024,5,99.90945165948885
Alcântara,2024,5,55.64740978758768
Ajuda,2024,5,80.82530472328344
Belém,2024,5,54.42658967206263
São Domingos de Benfica,2024,5,91.77093711185016
Campolide,2024,5,100.51247260714233
Carnide,2024,5,97.47898158738364
São Vicente,2024,5,75.87308482427899
Estrela,2024,5,90.9370499768257
Lumiar,2024,6,92.32029360760313
Avenidas Novas,2024,6,128.6101108443133
Areeiro,2024,6,119.49249720353347
Beato,2024,6,68.77612713946412
Benfica,2024,6,59.599465384101606
Misericórdia,2024,6,77.2446017863154
Parque das Nações,2024,6,101.99427528906115
Olivais,2024,6,103.28672862520331
Marvila,2024,6,84.78871156476033
Santa Clara,2024,6,74.33259594047463
Alvalade,2024,6,93.63683524502174
Penha de França,2024,6,86.3612691376363
Santo António,2024,6,133.39271468209947
Arroios,2024,6,110.79028249104815
Santa Maria Maior,2024,6,88.945481038557
Campo de Ourique,2024,6,100.72585286468446
Alcântara,2024,6,54.90499988482149
Ajuda,2024,6,79.02663945112991
Belém,2024,6,54.9883294579779
São Domingos de Benfica,2024,6,86.69830093295893
Campolide,2024,6,108.36843317880074
Carnide,2024,6,97.92942961899168
São Vicente,2024,6,76.75995597206736
Estrela,2024,6,89.60776158469062
Lumiar,2024,7,83.40717976364449
Avenidas Novas,2024,7,111.78804379099164
Areeiro,2024,7,107.02627821408782
Beato,2024,7,59.327822174678566
Benfica,2024,7,51.96304094165643
Misericórdia,2024,7,64.67821630919559
Parque das Nações,2024,7,75.03589248484604
Olivais,2024,7,91.65172332748777
Marvila,2024,7,74.10732622549071
Santa Clara,2024,7,66.40325362266888
Alvalade,2024,7,84.31757765557082
Penha de França,2024,7,72.95098425562735
Santo António,2024,7,108.34566594806473
Arroios,2024,7,95.06678208225455
Santa Maria Maior,2024,7,70.63593141885272
Campo de Ourique,2024,7,85.29220223853412
Alcântara,2024,7,49.285340645886876
Ajuda,2024,7,71.592533614542
Belém,2024,7,48.2300857592303
São Domingos de Benfica,2024,7,79.96659897307647
Campolide,2024,7,96.50876406193004
Carnide,2024,7,88.64355234908717
São Vicente,2024,7,71.19747515910895
Estrela,2024,7,74.6658266985757
Lumiar,2024,8,90.06936265906167
Avenidas Novas,2024,8,119.06912840324856
Areeiro,2024,8,114.18683490753176
Beato,2024,8,67.91549391992835
Benfica,2024,8,57.98425111917688
Misericórdia,2024,8,78.63336032367998
Parque das Nações,2024,8,84.49491435442584
Olivais,2024,8,97.03821197642579
Marvila,2024,8,82.49395072078185
Santa Clara,2024,8,70.30401400157382
Alvalade,2024,8,91.6240312616318
Penha de França,2024,8,83.12491667412614
Santo António,2024,8,123.12707886064413
Arroios,2024,8,103.1780739078965
Santa Maria Maior,2024,8,83.84043778079808
Campo de Ourique,2024,8,93.221124583068
Alcântara,2024,8,53.174316349569125
Ajuda,2024,8,75.01221518985614
Belém,2024,8,52.78861928025266
São Domingos de Benfica,2024,8,90.72976950280679
Campolide,2024,8,96.97484062902724
Carnide,2024,8,96.18072513434254
São Vicente,2024,8,75.84650965701684
Estrela,2024,8,87.92483408655437
Lumiar,2024,9,99.29462896602857
Avenidas Novas,2024,9,130.93216159505246
Areeiro,2024,9,127.78513135176442
Beato,2024,9,71.68641628038016
Benfica,2024,9,61.139417499225615
Misericórdia,2024,9,82.07992461833257
Parque das Nações,2024,9,94.49953174936304
Olivais,2024,9,105.86310168956514
Marvila,2024,9,87.47991956974487
Santa Clara,2024,9,76.86805056178216
Alvalade,2024,9,100.28716188993232
Penha de França,2024,9,87.95679390653518
Santo António,2024,9,135.13560054525635
Arroios,2024,9,114.08219535886779
Santa Maria Maior,2024,9,90.045193468595
