Freguesia,AnoMes,Stock_12M_ALV_Nova_Construcao_Area,Stock_12M_ALV_Reabilitacao_Area,Stock_12M_ALV_Nova_Construcao_Count,Stock_12M_ALV_Reabilitacao_Count,Stock_12M_ALV_Demolicao_Area,Stock_12M_ALV_Demolicao_Count,Racio_Gentrificacao_ALV_Area,Racio_Gentrificacao_ALV_Count
Benfica,2022-11,451.85498046875,6019.841796875,1.0,4.0,0.0,0.0,13.322505504707562,3.9996000399960003
Benfica,2022-12,0.0,6019.841796875,0.0,4.0,0.0,0.0,60198417.96875,40000.0
Benfica,2023-01,0.0,456.3798828125,0.0,3.0,0.0,0.0,4563798.828125,30000.0
Benfica,2023-02,0.0,456.3798828125,0.0,3.0,0.0,0.0,4563798.828125,30000.0
Benfica,2023-03,0.0,456.3798828125,0.0,3.0,0.0,0.0,4563798.828125,30000.0
Benfica,2023-04,0.0,70.48779296875,0.0,1.0,0.0,0.0,704877.9296875,10000.0
Benfica,2023-05,0.0,70.48779296875,0.0,1.0,0.0,0.0,704877.9296875,10000.0
Benfica,2023-06,0.0,70.48779296875,0.0,1.0,0.0,0.0,704877.9296875,10000.0
Benfica,2023-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2023-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2023-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2023-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2023-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2023-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2024-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2024-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2024-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2024-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2024-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2024-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2024-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2024-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2024-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2024-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2024-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2024-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2025-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2025-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2025-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2025-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2025-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2025-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benfica,2025-07,0.0,265.609375,0.0,1.0,0.0,0.0,2656093.75,10000.0
Benfica,2025-08,0.0,265.609375,0.0,1.0,0.0,0.0,2656093.75,10000.0
Benfica,2025-09,0.0,265.609375,0.0,1.0,0.0,0.0,2656093.75,10000.0
Benfica,2025-10,0.0,265.609375,0.0,1.0,0.0,0.0,2656093.75,10000.0
Benfica,2025-11,0.0,265.609375,0.0,1.0,0.0,0.0,2656093.75,10000.0
Alvalade,2016-08,1195.4326171875,12903.15234375,1.0,25.0,0.0,0.0,10.793708552755112,24.997500249975
Alvalade,2016-09,1195.4326171875,14040.947265625,1.0,29.0,0.0,0.0,11.745493547022203,28.997100289971
Alvalade,2016-10,1195.4326171875,15136.19677734375,1.0,31.0,0.0,0.0,12.66168857495782,30.996900309969003
Alvalade,2016-11,1195.4326171875,20133.1083984375,1.0,31.0,0.0,0.0,16.84169097011562,30.996900309969003
Alvalade,2016-12,1195.4326171875,20542.52880859375,1.0,32.0,0.0,0.0,17.184178175183504,31.996800319968003
Alvalade,2017-01,1195.4326171875,21223.6689453125,1.0,33.0,0.0,0.0,17.753963598424445,32.996700329967005
Alvalade,2017-02,1195.4326171875,20661.5244140625,1.0,33.0,0.0,0.0,17.283720042958976,32.996700329967005
Alvalade,2017-03,1195.4326171875,21588.5419921875,1.0,34.0,0.0,0.0,18.059186168987377,33.996600339966
Alvalade,2017-04,1195.4326171875,23288.98779296875,1.0,34.0,0.0,0.0,19.481638287231135,33.996600339966
Alvalade,2017-05,1195.4326171875,21260.75341796875,1.0,33.0,0.0,0.0,17.784985396743217,32.996700329967005
Alvalade,2017-06,0.0,23213.2666015625,0.0,34.0,0.0,0.0,232132666.015625,340000.0
Alvalade,2017-07,0.0,21903.1181640625,0.0,32.0,0.0,0.0,219031181.640625,320000.0
Alvalade,2017-08,0.0,21796.45361328125,0.0,28.0,0.0,0.0,217964536.1328125,280000.0
Alvalade,2017-09,547.626953125,20658.65869140625,1.0,24.0,0.0,0.0,37.72395569853405,23.997600239976002
Alvalade,2017-10,547.626953125,21063.06201171875,1.0,25.0,0.0,0.0,38.46242053149801,24.997500249975
Alvalade,2017-11,547.626953125,15667.333984375,1.0,26.0,0.0,0.0,28.60949599726735,25.997400259974004
Alvalade,2017-12,547.626953125,14676.97998046875,1.0,23.0,0.0,0.0,26.801049905616367,22.997700229977003
Alvalade,2018-01,547.626953125,14484.6826171875,1.0,20.0,0.0,0.0,26.449903332078925,19.99800019998
Alvalade,2018-02,547.626953125,13493.49462890625,1.0,18.0,0.0,0.0,24.639934334701792,17.998200179982003
Alvalade,2018-03,547.626953125,11661.224609375,1.0,17.0,0.0,0.0,21.294098863142246,16.998300169983
Alvalade,2018-04,547.626953125,10064.99853515625,1.0,18.0,0.0,0.0,18.379293860157123,17.998200179982003
Alvalade,2018-05,547.626953125,10031.85791015625,1.0,18.0,0.0,0.0,18.318777081793296,17.998200179982003
Alvalade,2018-06,547.626953125,7148.3603515625,1.0,15.0,0.0,0.0,13.053336775038455,14.998500149985002
Alvalade,2018-07,547.626953125,9409.84130859375,1.0,18.0,0.0,0.0,17.182937283498088,17.998200179982003
Alvalade,2018-08,547.626953125,9557.51953125,1.0,20.0,0.0,0.0,17.452606617424404,19.99800019998
Alvalade,2018-09,0.0,9557.51953125,0.0,20.0,0.0,0.0,95575195.3125,200000.0
Alvalade,2018-10,0.0,8223.15234375,0.0,18.0,0.0,0.0,82231523.4375,180000.0
Alvalade,2018-11,520.146484375,9388.1455078125,1.0,18.0,0.0,0.0,18.04903807855078,17.998200179982003
Alvalade,2018-12,520.146484375,11418.1318359375,1.0,22.0,0.0,0.0,21.951757790849186,21.997800219978004
Alvalade,2019-01,520.146484375,9981.57568359375,1.0,22.0,0.0,0.0,19.189928346040098,21.997800219978004
Alvalade,2019-02,520.146484375,10262.81591796875,1.0,24.0,0.0,0.0,19.730622532685455,23.997600239976002
Alvalade,2019-03,520.146484375,11281.2958984375,1.0,25.0,0.0,0.0,21.688685915323138,24.997500249975
Alvalade,2019-04,520.146484375,10597.98681640625,1.0,22.0,0.0,0.0,20.375000307155002,21.997800219978004
Alvalade,2019-05,520.146484375,10398.36376953125,1.0,21.0,0.0,0.0,19.99121801794731,20.997900209979
Alvalade,2019-06,520.146484375,10485.16259765625,1.0,22.0,0.0,0.0,20.158091800708558,21.997800219978004
Alvalade,2019-07,2399.69189453125,10051.7392578125,2.0,22.0,0.0,0.0,4.188762258123039,10.999450027498623
Alvalade,2019-08,2399.69189453125,8385.19677734375,2.0,18.0,0.0,0.0,3.4942804311774576,8.999550022498875
Alvalade,2019-09,2399.69189453125,9262.45458984375,2.0,20.0,0.0,0.0,3.8598514354976854,9.99950002499875
Alvalade,2019-10,2399.69189453125,13392.51708984375,2.0,25.0,0.0,0.0,5.5809316863849485,12.499375031248436
Alvalade,2019-11,1879.54541015625,11684.13037109375,1.0,22.0,0.0,0.0,6.216465793436642,21.997800219978004
Alvalade,2019-12,1879.54541015625,12356.701171875,1.0,20.0,0.0,0.0,6.574302726432927,19.99800019998
Alvalade,2020-01,1879.54541015625,12227.65283203125,1.0,20.0,0.0,0.0,6.505643394085596,19.99800019998
Alvalade,2020-02,1879.54541015625,12380.48583984375,1.0,19.0,0.0,0.0,6.58695720478433,18.998100189981002
Alvalade,2020-03,1879.54541015625,13925.3955078125,1.0,18.0,0.0,0.0,7.408916375030928,17.998200179982003
Alvalade,2020-04,1879.54541015625,13925.3955078125,1.0,18.0,0.0,0.0,7.408916375030928,17.998200179982003
Alvalade,2020-05,1879.54541015625,18123.0380859375,1.0,21.0,0.0,0.0,9.642244887398816,20.997900209979
Alvalade,2020-06,1879.54541015625,18480.25244140625,1.0,21.0,0.0,0.0,9.832298468723938,20.997900209979
Alvalade,2020-07,0.0,17998.59130859375,0.0,22.0,0.0,0.0,179985913.0859375,220000.0
Alvalade,2020-08,0.0,17998.59130859375,0.0,22.0,0.0,0.0,179985913.0859375,220000.0
Alvalade,2020-09,0.0,17773.4501953125,0.0,21.0,0.0,0.0,177734501.953125,210000.0
Alvalade,2020-10,0.0,13478.10205078125,0.0,15.0,0.0,0.0,134781020.5078125,150000.0
Alvalade,2020-11,0.0,14642.34765625,0.0,18.0,0.0,0.0,146423476.5625,180000.0
Alvalade,2020-12,0.0,13811.611328125,0.0,21.0,0.0,0.0,138116113.28125,210000.0
Alvalade,2021-01,516.60546875,14602.1171875,1.0,22.0,0.0,0.0,28.265504808304488,21.997800219978004
Alvalade,2021-02,516.60546875,14168.0439453125,1.0,21.0,0.0,0.0,27.425263687331285,20.997900209979
Alvalade,2021-03,516.60546875,12503.64794921875,1.0,22.0,0.0,0.0,24.203471092023047,21.997800219978004
Alvalade,2021-04,516.60546875,13349.67041015625,1.0,24.0,0.0,0.0,25.841127579127072,23.997600239976002
Alvalade,2021-05,516.60546875,10544.8212890625,1.0,24.0,0.0,0.0,20.411745298404703,23.997600239976002
Alvalade,2021-06,516.60546875,10937.19189453125,1.0,25.0,0.0,0.0,21.171262092654803,24.997500249975
Alvalade,2021-07,516.60546875,23538.63281250005,1.0,22.0,0.0,0.0,45.5640322837694,21.997800219978004
Alvalade,2021-08,972.18701171875,23809.14160156255,2.0,23.0,0.0,0.0,24.490287224102232,11.499425028748561
Alvalade,2021-09,972.18701171875,23327.2680664063,2.0,23.0,0.0,0.0,23.9946279735858,11.499425028748561
Alvalade,2021-10,972.18701171875,23999.8208007813,2.0,24.0,0.0,0.0,24.686421483567617,11.9994000299985
Alvalade,2021-11,972.18701171875,23036.9340820313,2.0,22.0,0.0,0.0,23.695987947529794,10.999450027498623
Alvalade,2021-12,38602.87158203125,22683.97753906255,3.0,19.0,0.0,0.0,0.5876240950649644,6.333122229259025
Alvalade,2022-01,38086.26611328125,22528.19042968755,2.0,19.0,0.0,0.0,0.5915043050828552,9.499525023748811
Alvalade,2022-02,38086.26611328125,23064.7163085938,2.0,20.0,0.0,0.0,0.6055914270890327,9.99950002499875
Alvalade,2022-03,38086.26611328125,22072.44726562505,2.0,19.0,0.0,0.0,0.5795382288728544,9.499525023748811
Alvalade,2022-04,38086.26611328125,22113.87011718755,2.0,19.0,0.0,0.0,0.5806258348705265,9.499525023748811
Alvalade,2022-05,38086.26611328125,21157.2221679688,2.0,18.0,0.0,0.0,0.5555079106334389,8.999550022498875
Alvalade,2022-06,38086.26611328125,22608.9516601563,2.0,17.0,0.0,0.0,0.5936247867813365,8.499575021248937
Alvalade,2022-07,38086.26611328125,11426.31689453125,2.0,16.0,0.0,0.0,0.3000114747542967,7.999600019998999
Alvalade,2022-08,37630.6845703125,11656.08447265625,1.0,16.0,0.0,0.0,0.30974946575585266,15.998400159984001
Alvalade,2022-09,37630.6845703125,11485.84130859375,1.0,15.0,0.0,0.0,0.305225414026419,14.998500149985002
Alvalade,2022-10,37630.6845703125,10813.28857421875,1.0,14.0,0.0,0.0,0.2873529586016154,13.998600139986001
Alvalade,2022-11,37630.6845703125,10611.9296875,1.0,13.0,0.0,0.0,0.2820020358511291,12.998700129987002
Alvalade,2022-12,0.0,9093.0654296875,0.0,11.0,0.0,0.0,90930654.296875,110000.0
Alvalade,2023-01,0.0,8276.48388671875,0.0,9.0,0.0,0.0,82764838.8671875,90000.0
Alvalade,2023-02,0.0,7739.9580078125,0.0,8.0,0.0,0.0,77399580.078125,80000.0
Alvalade,2023-03,0.0,7346.62158203125,0.0,7.0,0.0,0.0,73466215.8203125,70000.0
Alvalade,2023-04,0.0,6459.17626953125,0.0,5.0,0.0,0.0,64591762.6953125,50000.0
Alvalade,2023-05,0.0,6023.03076171875,0.0,3.0,0.0,0.0,60230307.6171875,30000.0
Alvalade,2023-06,0.0,3734.91748046875,0.0,2.0,0.0,0.0,37349174.8046875,20000.0
Alvalade,2023-07,0.0,500.2763671875,0.0,1.0,0.0,0.0,5002763.671875,10000.0
Alvalade,2023-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvalade,2023-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvalade,2023-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvalade,2023-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvalade,2023-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvalade,2024-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvalade,2024-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvalade,2024-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvalade,2024-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvalade,2024-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvalade,2024-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvalade,2024-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvalade,2024-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvalade,2024-09,0.0,131.0986328125,0.0,1.0,0.0,0.0,1310986.328125,10000.0
Alvalade,2024-10,0.0,131.0986328125,0.0,1.0,0.0,0.0,1310986.328125,10000.0
Alvalade,2024-11,0.0,131.0986328125,0.0,1.0,0.0,0.0,1310986.328125,10000.0
Alvalade,2024-12,0.0,630.1884765625,0.0,2.0,0.0,0.0,6301884.765625,20000.0
Alvalade,2025-01,0.0,630.1884765625,0.0,2.0,0.0,0.0,6301884.765625,20000.0
Alvalade,2025-02,0.0,630.1884765625,0.0,2.0,0.0,0.0,6301884.765625,20000.0
Alvalade,2025-03,0.0,818.916015625,0.0,3.0,0.0,0.0,8189160.15625,30000.0
Alvalade,2025-04,0.0,818.916015625,0.0,3.0,0.0,0.0,8189160.15625,30000.0
Alvalade,2025-05,0.0,818.916015625,0.0,3.0,0.0,0.0,8189160.15625,30000.0
Alvalade,2025-06,0.0,818.916015625,0.0,3.0,0.0,0.0,8189160.15625,30000.0
Alvalade,2025-07,0.0,818.916015625,0.0,3.0,0.0,0.0,8189160.15625,30000.0
Alvalade,2025-08,0.0,818.916015625,0.0,3.0,0.0,0.0,8189160.15625,30000.0
Alvalade,2025-09,0.0,687.8173828125,0.0,2.0,0.0,0.0,6878173.828125,20000.0
Alvalade,2025-10,0.0,687.8173828125,0.0,2.0,0.0,0.0,6878173.828125,20000.0
Alvalade,2025-11,0.0,687.8173828125,0.0,2.0,0.0,0.0,6878173.828125,20000.0
Parque Das Nações,2016-08,2023.53070695791,10567.38671875,2.0,3.0,0.0,0.0,5.222251463834424,1.4999250037498124
Parque Das Nações,2016-09,2023.53070695791,10567.38671875,2.0,3.0,0.0,0.0,5.222251463834424,1.4999250037498124
Parque Das Nações,2016-10,2023.53070695791,6800.3232421875,2.0,2.0,0.0,0.0,3.3606225409588975,0.9999500024998749
Parque Das Nações,2016-11,4488.72846086416,6800.3232421875,3.0,2.0,0.0,0.0,1.5149776044551726,0.6666444451851604
Parque Das Nações,2016-12,4488.72846086416,6800.3232421875,3.0,2.0,0.0,0.0,1.5149776044551726,0.6666444451851604
Parque Das Nações,2017-01,11130.03070695791,38217.572265625,6.0,3.0,0.0,0.0,3.4337346345648374,0.49999166680555324
Parque Das Nações,2017-02,11130.03070695791,38217.572265625,6.0,3.0,0.0,0.0,3.4337346345648374,0.49999166680555324
Parque Das Nações,2017-03,11130.03070695791,38217.572265625,6.0,3.0,0.0,0.0,3.4337346345648374,0.49999166680555324
Parque Das Nações,2017-04,11130.03070695791,38217.572265625,6.0,3.0,0.0,0.0,3.4337346345648374,0.49999166680555324
Parque Das Nações,2017-05,11130.03070695791,32431.68896484375,6.0,2.0,0.0,0.0,2.9138903141731793,0.3333277778703688
Parque Das Nações,2017-06,13406.32416398916,31417.2490234375,7.0,1.0,0.0,0.0,2.343464800999006,0.14285510206997043
Parque Das Nações,2017-07,13406.32416398916,31417.2490234375,7.0,1.0,0.0,0.0,2.343464800999006,0.14285510206997043
Parque Das Nações,2017-08,11382.79345703125,31417.2490234375,5.0,1.0,0.0,0.0,2.760064905510897,0.1999960000799984
Parque Das Nações,2017-09,11382.79345703125,31417.2490234375,5.0,1.0,0.0,0.0,2.760064905510897,0.1999960000799984
Parque Das Nações,2017-10,11382.79345703125,37481.06982421875,5.0,2.0,0.0,0.0,3.292783062121545,0.3999920001599968
Parque Das Nações,2017-11,9208.71728515625,37644.1005859375,5.0,3.0,0.0,0.0,4.087876629444283,0.5999880002399952
Parque Das Nações,2017-12,9208.71728515625,37644.1005859375,5.0,3.0,0.0,0.0,4.087876629444283,0.5999880002399952
Parque Das Nações,2018-01,2567.4150390625,10550.75439453125,2.0,3.0,0.0,0.0,4.109485152597445,1.4999250037498124
Parque Das Nações,2018-02,2567.4150390625,10550.75439453125,2.0,3.0,0.0,0.0,4.109485152597445,1.4999250037498124
Parque Das Nações,2018-03,2567.4150390625,26088.015625,2.0,5.0,0.0,0.0,10.16119879799654,2.4998750062496873
Parque Das Nações,2018-04,2794.095703125,27559.81201171875,3.0,7.0,0.0,0.0,9.863588779201857,2.3332555581480614
Parque Das Nações,2018-05,2794.095703125,28574.251953125,3.0,8.0,0.0,0.0,10.226654333457967,2.6665777807406417
Parque Das Nações,2018-06,517.80224609375,36457.27197265625,2.0,9.0,0.0,0.0,70.40769947777628,4.4997750112494375
Parque Das Nações,2018-07,517.80224609375,36457.27197265625,2.0,9.0,0.0,0.0,70.40769947777628,4.4997750112494375
Parque Das Nações,2018-08,517.80224609375,36457.27197265625,2.0,9.0,0.0,0.0,70.40769947777628,4.4997750112494375
Parque Das Nações,2018-09,517.80224609375,36457.27197265625,2.0,9.0,0.0,0.0,70.40769947777628,4.4997750112494375
Parque Das Nações,2018-10,2572.3828125,30393.451171875,3.0,8.0,0.0,0.0,11.815290415817906,2.6665777807406417
Parque Das Nações,2018-11,2281.26123046875,30230.42041015625,2.0,7.0,0.0,0.0,13.251625320780127,3.4998250087495624
Parque Das Nações,2018-12,4354.857421875,30230.42041015625,3.0,7.0,0.0,0.0,6.941770255009498,2.3332555581480614
Parque Das Nações,2019-01,4354.857421875,25906.517578125,3.0,6.0,0.0,0.0,5.948878338267851,1.9999333355554814
Parque Das Nações,2019-02,4354.857421875,25906.517578125,3.0,6.0,0.0,0.0,5.948878338267851,1.9999333355554814
Parque Das Nações,2019-03,4354.857421875,10369.25634765625,3.0,4.0,0.0,0.0,2.3810782087749516,1.3332888903703208
Parque Das Nações,2019-04,4322.13818359375,8897.4599609375,3.0,2.0,0.0,0.0,2.058578272405362,0.6666444451851604
Parque Das Nações,2019-05,4322.13818359375,7883.02001953125,3.0,1.0,0.0,0.0,1.8238703859740266,0.3333222225925802
Parque Das Nações,2019-06,4322.13818359375,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2019-07,6951.1962890625,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2019-08,6951.1962890625,2465.19775390625,4.0,1.0,0.0,0.0,0.35464366361237687,0.24999375015624611
Parque Das Nações,2019-09,8139.3681640625,2465.19775390625,5.0,1.0,0.0,0.0,0.3028733525660414,0.1999960000799984
Parque Das Nações,2019-10,6084.78759765625,2741.0771484375,4.0,3.0,0.0,0.0,0.4504803264530188,0.7499812504687383
Parque Das Nações,2019-11,6084.78759765625,3355.7294921875,4.0,4.0,0.0,0.0,0.5514949179706082,0.9999750006249845
Parque Das Nações,2019-12,4011.19140625,9141.61279296875,3.0,5.0,0.0,0.0,2.2790267626775815,1.666611112962901
Parque Das Nações,2020-01,12806.3876953125,9141.61279296875,4.0,5.0,0.0,0.0,0.7138322639514977,1.2499687507812305
Parque Das Nações,2020-02,12806.3876953125,9141.61279296875,4.0,5.0,0.0,0.0,0.7138322639514977,1.2499687507812305
Parque Das Nações,2020-03,12806.3876953125,9141.61279296875,4.0,5.0,0.0,0.0,0.7138322639514977,1.2499687507812305
Parque Das Nações,2020-04,12612.42626953125,9141.61279296875,3.0,5.0,0.0,0.0,0.7248100028597833,1.666611112962901
Parque Das Nações,2020-05,12612.42626953125,24634.71484375005,3.0,6.0,0.0,0.0,1.9532098045196056,1.9999333355554814
Parque Das Nações,2020-06,12612.42626953125,24634.71484375005,3.0,6.0,0.0,0.0,1.9532098045196056,1.9999333355554814
Parque Das Nações,2020-07,13490.509765625,28965.58886718755,3.0,8.0,0.0,0.0,2.147108534496121,2.6665777807406417
Parque Das Nações,2020-08,13490.509765625,26500.3911132813,3.0,7.0,0.0,0.0,1.964372835218528,2.3332555581480614
Parque Das Nações,2020-09,12302.337890625,26500.3911132813,2.0,7.0,0.0,0.0,2.1540938912161196,3.4998250087495624
Parque Das Nações,2020-10,12302.337890625,26224.51171875005,2.0,5.0,0.0,0.0,2.1316689346963518,2.4998750062496873
Parque Das Nações,2020-11,12302.337890625,25609.85937500005,2.0,4.0,0.0,0.0,2.0817066962813127,1.9999000049997497
Parque Das Nações,2020-12,12302.337890625,19823.9760742188,2.0,3.0,0.0,0.0,1.6113990762833592,1.4999250037498124
Parque Das Nações,2021-01,3507.1416015625,24178.54003906255,1.0,6.0,0.0,0.0,6.89408700774495,5.9994000599940005
Parque Das Nações,2021-02,4238.0048828125,24178.54003906255,3.0,6.0,0.0,0.0,5.705170271653801,1.9999333355554814
Parque Das Nações,2021-03,4238.0048828125,39909.76269531255,3.0,9.0,0.0,0.0,9.41711084747874,2.999900003333222
Parque Das Nações,2021-04,6438.43359375,39909.76269531255,4.0,9.0,0.0,0.0,6.198675732896694,2.249943751406215
Parque Das Nações,2021-05,6438.43359375,28981.15625,4.0,9.0,0.0,0.0,4.501274320512606,2.249943751406215
Parque Das Nações,2021-06,8638.8623046875,28981.15625,5.0,9.0,0.0,0.0,3.3547421978007947,1.7999640007199857
Parque Das Nações,2021-07,5131.720703125,48597.861328125,4.0,11.0,0.0,0.0,9.470090675730248,2.7499312517187073
Parque Das Nações,2021-08,5131.720703125,49380.2919921875,4.0,12.0,0.0,0.0,9.622560128781167,2.9999250018749533
Parque Das Nações,2021-09,25626.9418945313,49380.2919921875,5.0,12.0,0.0,0.0,1.9268897554271234,2.399952000959981
Parque Das Nações,2021-10,25626.9418945313,55654.02783203125,5.0,14.0,0.0,0.0,2.1716999181528416,2.799944001119978
Parque Das Nações,2021-11,31813.8540039063,55654.02783203125,6.0,14.0,0.0,0.0,1.749364526858684,2.333294445092582
Parque Das Nações,2021-12,31813.8540039063,58283.0859375,6.0,15.0,0.0,0.0,1.8320033073372157,2.4999583340277662
Parque Das Nações,2022-01,31813.8540039063,53928.52197265625,6.0,12.0,0.0,0.0,1.6951269656459063,1.999966667222213
Parque Das Nações,2022-02,31082.9907226563,56238.29345703125,4.0,13.0,0.0,0.0,1.8092947933452825,3.2499187520311996
Parque Das Nações,2022-03,31082.9907226563,40507.07080078125,4.0,10.0,0.0,0.0,1.3031909005119213,2.499937501562461
Parque Das Nações,2022-04,28882.5620117188,40507.07080078125,3.0,10.0,0.0,0.0,1.4024749827975242,3.333222225925802
Parque Das Nações,2022-05,28882.5620117188,35942.5751953125,3.0,9.0,0.0,0.0,1.2444386012669275,2.999900003333222
Parque Das Nações,2022-06,26682.1333007813,35942.5751953125,2.0,9.0,0.0,0.0,1.3470652685613225,4.4997750112494375
Parque Das Nações,2022-07,37287.5664062501,11994.99609375,3.0,5.0,0.0,0.0,0.32168889572719667,1.666611112962901
Parque Das Nações,2022-08,37287.5664062501,11212.5654296875,3.0,4.0,0.0,0.0,0.30070520766776404,1.3332888903703208
Parque Das Nações,2022-09,16792.3452148438,11212.5654296875,2.0,4.0,0.0,0.0,0.6677188456680923,1.9999000049997497
Parque Das Nações,2022-10,16792.3452148438,4938.82958984375,2.0,2.0,0.0,0.0,0.2941119597795556,0.9999500024998749
Parque Das Nações,2022-11,10605.4331054688,4938.82958984375,1.0,2.0,0.0,0.0,0.46568862338381356,1.9998000199980002
Parque Das Nações,2022-12,10605.4331054688,2309.771484375,1.0,1.0,0.0,0.0,0.21779133766869072,0.9999000099990001
Parque Das Nações,2023-01,10605.4331054688,2309.771484375,1.0,1.0,0.0,0.0,0.21779133766869072,0.9999000099990001
Parque Das Nações,2023-02,10605.4331054688,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2023-03,10605.4331054688,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2023-04,10605.4331054688,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2023-05,10605.4331054688,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2023-06,10605.4331054688,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2023-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2023-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2023-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2023-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2023-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2023-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2024-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2024-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2024-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2024-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2024-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2024-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2024-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2024-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2024-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2024-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2024-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2024-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2025-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2025-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2025-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parque Das Nações,2025-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
