date,Year,Month,parish,price_m2,imputed_flag
2024-11-01,2024,11,Penha de França,20.1,0
2024-11-01,2024,11,Santa Maria Maior,26.5,0
2024-11-01,2024,11,Santo António,28.3,0
2024-11-01,2024,11,São Domingos de Benfica,17.5,0
2024-11-01,2024,11,São Vicente,22.2,0
2024-12-01,2024,12,Alvalade,19.6,0
2024-12-01,2024,12,Areeiro,18.2,0
2024-12-01,2024,12,Arroios,22.8,0
2024-12-01,2024,12,Avenidas Novas,22.2,0
2024-12-01,2024,12,Belém,18.9,0
2024-12-01,2024,12,Benfica,17.5,0
2024-12-01,2024,12,Campo de Ourique,22.6,0
2024-12-01,2024,12,Campolide,23.2,0
2024-12-01,2024,12,Estrela,24.8,0
2024-12-01,2024,12,Lumiar,16.0,0
2024-12-01,2024,12,Misericórdia,27.2,0
2024-12-01,2024,12,Parque das Nações,19.0,0
2024-12-01,2024,12,Penha de França,19.7,0
2024-12-01,2024,12,Santa Maria Maior,26.6,0
2024-12-01,2024,12,Santo António,28.1,0
2024-12-01,2024,12,São Domingos de Benfica,17.4,0
2024-12-01,2024,12,São Vicente,22.4,0
2025-01-01,2025,1,Alvalade,19.4,0
2025-01-01,2025,1,Areeiro,19.4,0
2025-01-01,2025,1,Arroios,22.9,0
2025-01-01,2025,1,Avenidas Novas,21.9,0
2025-01-01,2025,1,Belém,19.3,0
2025-01-01,2025,1,Benfica,18.0,0
2025-01-01,2025,1,Campo de Ourique,22.2,0
2025-01-01,2025,1,Campolide,23.2,0
2025-01-01,2025,1,Estrela,24.7,0
2025-01-01,2025,1,Lumiar,16.1,0
2025-01-01,2025,1,Misericórdia,26.7,0
2025-01-01,2025,1,Parque das Nações,19.1,0
2025-01-01,2025,1,Penha de França,19.7,0
2025-01-01,2025,1,Santa Maria Maior,27.6,0
2025-01-01,2025,1,Santo António,27.8,0
2025-01-01,2025,1,São Domingos de Benfica,17.4,0
2025-01-01,2025,1,São Vicente,23.2,0
2025-02-01,2025,2,Alvalade,18.9,0
2025-02-01,2025,2,Areeiro,19.8,0
2025-02-01,2025,2,Arroios,22.8,0
2025-02-01,2025,2,Avenidas Novas,22.5,0
2025-02-01,2025,2,Belém,19.9,0
2025-02-01,2025,2,Benfica,17.8,0
2025-02-01,2025,2,Campo de Ourique,22.2,0
2025-02-01,2025,2,Campolide,22.2,0
2025-02-01,2025,2,Estrela,24.9,0
2025-02-01,2025,2,Lumiar,16.1,0
2025-02-01,2025,2,Misericórdia,26.3,0
2025-02-01,2025,2,Parque das Nações,18.7,0
2025-02-01,2025,2,Penha de França,19.7,0
2025-02-01,2025,2,Santa Maria Maior,26.9,0
2025-02-01,2025,2,Santo António,28.1,0
2025-02-01,2025,2,São Domingos de Benfica,17.1,0
2025-02-01,2025,2,São Vicente,23.7,0
2025-03-01,2025,3,Alvalade,19.0,0
2025-03-01,2025,3,Areeiro,19.7,0
2025-03-01,2025,3,Arroios,23.3,0
2025-03-01,2025,3,Avenidas Novas,21.8,0
2025-03-01,2025,3,Belém,20.0,0
2025-03-01,2025,3,Benfica,17.2,0
2025-03-01,2025,3,Campo de Ourique,22.2,0
2025-03-01,2025,3,Campolide,22.3,0
2025-03-01,2025,3,Estrela,24.9,0
2025-03-01,2025,3,Lumiar,16.1,0
2025-03-01,2025,3,Misericórdia,26.7,0
2025-03-01,2025,3,Parque das Nações,18.1,0
2025-03-01,2025,3,Penha de França,20.0,0
2025-03-01,2025,3,Santa Maria Maior,27.2,0
2025-03-01,2025,3,Santo António,28.3,0
2025-03-01,2025,3,São Domingos de Benfica,17.2,0
2025-03-01,2025,3,São Vicente,23.9,0
2025-04-01,2025,4,Alvalade,19.1,0
2025-04-01,2025,4,Areeiro,19.8,0
2025-04-01,2025,4,Arroios,23.8,0
2025-04-01,2025,4,Avenidas Novas,21.8,0
2025-04-01,2025,4,Belém,19.5,0
2025-04-01,2025,4,Benfica,17.5,0
2025-04-01,2025,4,Campo de Ourique,21.9,0
2025-04-01,2025,4,Campolide,23.2,0
2025-04-01,2025,4,Estrela,25.0,0
2025-04-01,2025,4,Lumiar,16.3,0
2025-04-01,2025,4,Misericórdia,27.5,0
2025-04-01,2025,4,Parque das Nações,18.4,0
2025-04-01,2025,4,Penha de França,20.2,0
2025-04-01,2025,4,Santa Maria Maior,28.1,0
2025-04-01,2025,4,Santo António,28.7,0
2025-04-01,2025,4,São Domingos de Benfica,17.2,0
2025-04-01,2025,4,São Vicente,23.9,0
2025-05-01,2025,5,Alvalade,20.0,0
2025-05-01,2025,5,Areeiro,19.3,0
2025-05-01,2025,5,Arroios,23.6,0
2025-05-01,2025,5,Avenidas Novas,21.8,0
2025-05-01,2025,5,Belém,18.8,0
2025-05-01,2025,5,Benfica,18.1,0
2025-05-01,2025,5,Campo de Ourique,22.0,0
2025-05-01,2025,5,Campolide,23.0,0
2025-05-01,2025,5,Estrela,25.2,0
2025-05-01,2025,5,Lumiar,16.3,0
2025-05-01,2025,5,Misericórdia,27.5,0
2025-05-01,2025,5,Parque das Nações,18.9,0
2025-05-01,2025,5,Penha de França,20.2,0
2025-05-01,2025,5,Santa Maria Maior,28.0,0
2025-05-01,2025,5,Santo António,28.8,0
2025-05-01,2025,5,São Domingos de Benfica,17.2,0
2025-05-01,2025,5,São Vicente,23.8,0
2025-06-01,2025,6,Alvalade,19.4,0
2025-06-01,2025,6,Areeiro,18.7,0
2025-06-01,2025,6,Arroios,23.1,0
2025-06-01,2025,6,Avenidas Novas,21.8,0
2025-06-01,2025,6,Belém,19.0,0
2025-06-01,2025,6,Benfica,18.3,0
2025-06-01,2025,6,Campo de Ourique,22.1,0
2025-06-01,2025,6,Campolide,22.5,0
2025-06-01,2025,6,Estrela,25.0,0
2025-06-01,2025,6,Lumiar,16.3,0
2025-06-01,2025,6,Misericórdia,27.2,0
2025-06-01,2025,6,Parque das Nações,19.0,0
2025-06-01,2025,6,Penha de França,20.2,0
2025-06-01,2025,6,Santa Maria Maior,28.0,0
2025-06-01,2025,6,Santo António,28.4,0
2025-06-01,2025,6,São Domingos de Benfica,17.7,0
2025-06-01,2025,6,São Vicente,23.9,0
2025-07-01,2025,7,Alvalade,20.0,0
2025-07-01,2025,7,Areeiro,18.6,0
2025-07-01,2025,7,Arroios,22.7,0
2025-07-01,2025,7,Avenidas Novas,21.4,0
2025-07-01,2025,7,Belém,18.9,0
2025-07-01,2025,7,Benfica,17.7,0
2025-07-01,2025,7,Campo de Ourique,22.1,0
2025-07-01,2025,7,Campolide,21.8,0
2025-07-01,2025,7,Estrela,24.7,0
2025-07-01,2025,7,Lumiar,16.3,0
2025-07-01,2025,7,Misericórdia,27.3,0
2025-07-01,2025,7,Parque das Nações,19.1,0
2025-07-01,2025,7,Penha de França,20.2,0
2025-07-01,2025,7,Santa Maria Maior,28.0,0
2025-07-01,2025,7,Santo António,28.9,0
2025-07-01,2025,7,São Domingos de Benfica,18.0,0
2025-07-01,2025,7,São Vicente,23.8,0
2025-08-01,2025,8,Alvalade,20.0,0
2025-08-01,2025,8,Areeiro,19.1,0
2025-08-01,2025,8,Arroios,23.4,0
2025-08-01,2025,8,Avenidas Novas,21.3,0
2025-08-01,2025,8,Belém,19.6,0
2025-08-01,2025,8,Benfica,18.2,0
2025-08-01,2025,8,Campo de Ourique,22.4,0
2025-08-01,2025,8,Campolide,21.7,0
2025-08-01,2025,8,Estrela,24.6,0
2025-08-01,2025,8,Lumiar,16.3,0
2025-08-01,2025,8,Misericórdia,27.3,0
2025-08-01,2025,8,Parque das Nações,19.1,0
2025-08-01,2025,8,Penha de França,20.8,0
2025-08-01,2025,8,Santa Maria Maior,28.6,0
2025-08-01,2025,8,Santo António,29.0,0
2025-08-01,2025,8,São Domingos de Benfica,17.8,0
2025-08-01,2025,8,São Vicente,23.6,0
2025-09-01,2025,9,Alvalade,20.4,0
2025-09-01,2025,9,Areeiro,19.9,0
2025-09-01,2025,9,Arroios,23.2,0
2025-09-01,2025,9,Avenidas Novas,21.9,0
2025-09-01,2025,9,Belém,20.2,1
2025-09-01,2025,9,Benfica,18.2,0
2025-09-01,2025,9,Campo de Ourique,22.4,0
2025-09-01,2025,9,Campolide,21.6,0
2025-09-01,2025,9,Estrela,25.0,0
2025-09-01,2025,9,Lumiar,16.3,0
2025-09-01,2025,9,Misericórdia,27.1,0
2025-09-01,2025,9,Parque das Nações,19.8,0
2025-09-01,2025,9,Penha de França,20.9,0
2025-09-01,2025,9,Santa Maria Maior,28.6,0
2025-09-01,2025,9,Santo António,29.1,0
2025-09-01,2025,9,São Domingos de Benfica,17.9,0
2025-09-01,2025,9,São Vicente,23.5,0
2025-10-01,2025,10,Alvalade,20.9,0
2025-10-01,2025,10,Areeiro,20.0,0
2025-10-01,2025,10,Arroios,24.0,0
2025-10-01,2025,10,Avenidas Novas,22.7,0
2025-10-01,2025,10,Belém,20.8,1
2025-10-01,2025,10,Benfica,18.3,0
2025-10-01,2025,10,Campo de Ourique,22.6,0
2025-10-01,2025,10,Campolide,21.7,0
2025-10-01,2025,10,Estrela,25.6,0
2025-10-01,2025,10,Lumiar,16.5,0
2025-10-01,2025,10,Misericórdia,27.6,0
2025-10-01,2025,10,Parque das Nações,20.0,0
2025-10-01,2025,10,Penha de França,20.8,0
2025-10-01,2025,10,Santa Maria Maior,28.9,0
2025-10-01,2025,10,Santo António,29.2,0
2025-10-01,2025,10,São Domingos de Benfica,17.7,0
2025-10-01,2025,10,São Vicente,24.5,0
2025-11-01,2025,11,Alvalade,20.4,0
2025-11-01,2025,11,Areeiro,19.6,0
2025-11-01,2025,11,Arroios,23.6,0
2025-11-01,2025,11,Avenidas Novas,22.7,0
2025-11-01,2025,11,Belém,21.4,0
2025-11-01,2025,11,Benfica,18.1,0
2025-11-01,2025,11,Campo de Ourique,22.3,0
2025-11-01,2025,11,Campolide,22.3,0
2025-11-01,2025,11,Estrela,25.0,0
2025-11-01,2025,11,Lumiar,16.5,0
2025-11-01,2025,11,Misericórdia,27.3,0
2025-11-01,2025,11,Parque das Nações,20.0,0
2025-11-01,2025,11,Penha de França,20.0,0
2025-11-01,2025,11,Santa Maria Maior,27.9,0
2025-11-01,2025,11,Santo António,28.3,0
2025-11-01,2025,11,São Domingos de Benfica,17.8,0
2025-11-01,2025,11,São Vicente,24.3,0
