parish,date,Year,Month,novos_al,novas_camas,novos_lag_admin,novos_legalizados_informal,total_al_acumulado,total_camas_acumulado,stock_lag_admin_acumulado,stock_legalizados_informal_acumulado,Area_km2,Densidade_AL_km2,Densidade_Capacidade_km2,capacidade_media_por_al,racio_mercado_informal,al_growth_rate
Santo António,2021-11-01,2021,11,0.0,0.0,0.0,0.0,1507.0,9875.0,278.0,53.0,1.49,1011.4093959731543,6627.51677852349,6.552753815527538,0.035169210351692105,0.0
Santo António,2021-12-01,2021,12,2.0,15.0,1.0,0.0,1509.0,9890.0,279.0,53.0,1.49,1012.751677852349,6637.58389261745,6.55400927766733,0.03512259774685222,0.0013271400132714994
Santo António,2022-01-01,2022,1,1.0,4.0,0.0,0.0,1510.0,9894.0,279.0,53.0,1.49,1013.4228187919463,6640.268456375839,6.552317880794702,0.035099337748344374,0.000662690523525411
Santo António,2022-02-01,2022,2,4.0,18.0,4.0,0.0,1514.0,9912.0,283.0,53.0,1.49,1016.1073825503356,6652.3489932885905,6.546895640686922,0.03500660501981506,0.0026490066225166586
Santo António,2022-03-01,2022,3,5.0,21.0,4.0,0.0,1519.0,9933.0,287.0,53.0,1.49,1019.4630872483222,6666.442953020134,6.539170506912442,0.03489137590520079,0.0033025099075296716
Santo António,2022-04-01,2022,4,4.0,19.0,2.0,0.0,1523.0,9952.0,289.0,53.0,1.49,1022.1476510067114,6679.194630872484,6.534471437951412,0.03479973736047275,0.0026333113890717463
Santo António,2022-05-01,2022,5,0.0,0.0,0.0,0.0,1523.0,9952.0,289.0,53.0,1.49,1022.1476510067114,6679.194630872484,6.534471437951412,0.03479973736047275,0.0
Santo António,2022-06-01,2022,6,0.0,0.0,0.0,0.0,1523.0,9952.0,289.0,53.0,1.49,1022.1476510067114,6679.194630872484,6.534471437951412,0.03479973736047275,0.0
Santo António,2022-07-01,2022,7,0.0,0.0,0.0,0.0,1523.0,9952.0,289.0,53.0,1.49,1022.1476510067114,6679.194630872484,6.534471437951412,0.03479973736047275,0.0
Santo António,2022-08-01,2022,8,0.0,0.0,0.0,0.0,1523.0,9952.0,289.0,53.0,1.49,1022.1476510067114,6679.194630872484,6.534471437951412,0.03479973736047275,0.0
Santo António,2022-09-01,2022,9,1.0,4.0,0.0,0.0,1524.0,9956.0,289.0,53.0,1.49,1022.8187919463087,6681.879194630873,6.532808398950131,0.03477690288713911,0.0006565988181221893
Santo António,2022-10-01,2022,10,0.0,0.0,0.0,0.0,1524.0,9956.0,289.0,53.0,1.49,1022.8187919463087,6681.879194630873,6.532808398950131,0.03477690288713911,0.0
Santo António,2022-11-01,2022,11,0.0,0.0,0.0,0.0,1524.0,9956.0,289.0,53.0,1.49,1022.8187919463087,6681.879194630873,6.532808398950131,0.03477690288713911,0.0
Santo António,2022-12-01,2022,12,0.0,0.0,0.0,0.0,1524.0,9956.0,289.0,53.0,1.49,1022.8187919463087,6681.879194630873,6.532808398950131,0.03477690288713911,0.0
Santo António,2023-01-01,2023,1,0.0,0.0,0.0,0.0,1524.0,9956.0,289.0,53.0,1.49,1022.8187919463087,6681.879194630873,6.532808398950131,0.03477690288713911,0.0
Santo António,2023-02-01,2023,2,0.0,0.0,0.0,0.0,1524.0,9956.0,289.0,53.0,1.49,1022.8187919463087,6681.879194630873,6.532808398950131,0.03477690288713911,0.0
Santo António,2023-03-01,2023,3,0.0,0.0,0.0,0.0,1524.0,9956.0,289.0,53.0,1.49,1022.8187919463087,6681.879194630873,6.532808398950131,0.03477690288713911,0.0
Santo António,2023-04-01,2023,4,0.0,0.0,0.0,0.0,1524.0,9956.0,289.0,53.0,1.49,1022.8187919463087,6681.879194630873,6.532808398950131,0.03477690288713911,0.0
Santo António,2023-05-01,2023,5,0.0,0.0,0.0,0.0,1524.0,9956.0,289.0,53.0,1.49,1022.8187919463087,6681.879194630873,6.532808398950131,0.03477690288713911,0.0
Santo António,2023-06-01,2023,6,0.0,0.0,0.0,0.0,1524.0,9956.0,289.0,53.0,1.49,1022.8187919463087,6681.879194630873,6.532808398950131,0.03477690288713911,0.0
Santo António,2023-07-01,2023,7,0.0,0.0,0.0,0.0,1524.0,9956.0,289.0,53.0,1.49,1022.8187919463087,6681.879194630873,6.532808398950131,0.03477690288713911,0.0
Santo António,2023-08-01,2023,8,0.0,0.0,0.0,0.0,1524.0,9956.0,289.0,53.0,1.49,1022.8187919463087,6681.879194630873,6.532808398950131,0.03477690288713911,0.0
Santo António,2023-09-01,2023,9,0.0,0.0,0.0,0.0,1524.0,9956.0,289.0,53.0,1.49,1022.8187919463087,6681.879194630873,6.532808398950131,0.03477690288713911,0.0
Santo António,2023-10-01,2023,10,1.0,6.0,0.0,0.0,1525.0,9962.0,289.0,53.0,1.49,1023.489932885906,6685.906040268456,6.532459016393442,0.03475409836065574,0.0006561679790026975
Santo António,2023-11-01,2023,11,0.0,0.0,0.0,0.0,1525.0,9962.0,289.0,53.0,1.49,1023.489932885906,6685.906040268456,6.532459016393442,0.03475409836065574,0.0
Santo António,2023-12-01,2023,12,1.0,4.0,0.0,1.0,1526.0,9966.0,289.0,54.0,1.49,1024.1610738255033,6688.5906040268455,6.5307994757536045,0.035386631716906945,0.0006557377049181135
Santo António,2024-01-01,2024,1,0.0,0.0,0.0,0.0,1526.0,9966.0,289.0,54.0,1.49,1024.1610738255033,6688.5906040268455,6.5307994757536045,0.035386631716906945,0.0
Santo António,2024-02-01,2024,2,0.0,0.0,0.0,0.0,1526.0,9966.0,289.0,54.0,1.49,1024.1610738255033,6688.5906040268455,6.5307994757536045,0.035386631716906945,0.0
Santo António,2024-03-01,2024,3,0.0,0.0,0.0,0.0,1526.0,9966.0,289.0,54.0,1.49,1024.1610738255033,6688.5906040268455,6.5307994757536045,0.035386631716906945,0.0
Santo António,2024-04-01,2024,4,0.0,0.0,0.0,0.0,1526.0,9966.0,289.0,54.0,1.49,1024.1610738255033,6688.5906040268455,6.5307994757536045,0.035386631716906945,0.0
Santo António,2024-05-01,2024,5,0.0,0.0,0.0,0.0,1526.0,9966.0,289.0,54.0,1.49,1024.1610738255033,6688.5906040268455,6.5307994757536045,0.035386631716906945,0.0
Santo António,2024-06-01,2024,6,0.0,0.0,0.0,0.0,1526.0,9966.0,289.0,54.0,1.49,1024.1610738255033,6688.5906040268455,6.5307994757536045,0.035386631716906945,0.0
Santo António,2024-07-01,2024,7,1.0,8.0,0.0,0.0,1527.0,9974.0,289.0,54.0,1.49,1024.8322147651006,6693.959731543624,6.531761624099541,0.03536345776031434,0.000655307994757548
Santo António,2024-08-01,2024,8,0.0,0.0,0.0,0.0,1527.0,9974.0,289.0,54.0,1.49,1024.8322147651006,6693.959731543624,6.531761624099541,0.03536345776031434,0.0
Santo António,2024-09-01,2024,9,0.0,0.0,0.0,0.0,1527.0,9974.0,289.0,54.0,1.49,1024.8322147651006,6693.959731543624,6.531761624099541,0.03536345776031434,0.0
Santo António,2024-10-01,2024,10,0.0,0.0,0.0,0.0,1527.0,9974.0,289.0,54.0,1.49,1024.8322147651006,6693.959731543624,6.531761624099541,0.03536345776031434,0.0
Santo António,2024-11-01,2024,11,0.0,0.0,0.0,0.0,1527.0,9974.0,289.0,54.0,1.49,1024.8322147651006,6693.959731543624,6.531761624099541,0.03536345776031434,0.0
Santo António,2024-12-01,2024,12,0.0,0.0,0.0,0.0,1527.0,9974.0,289.0,54.0,1.49,1024.8322147651006,6693.959731543624,6.531761624099541,0.03536345776031434,0.0
Santo António,2025-01-01,2025,1,0.0,0.0,0.0,0.0,1527.0,9974.0,289.0,54.0,1.49,1024.8322147651006,6693.959731543624,6.531761624099541,0.03536345776031434,0.0
Santo António,2025-02-01,2025,2,0.0,0.0,0.0,0.0,1527.0,9974.0,289.0,54.0,1.49,1024.8322147651006,6693.959731543624,6.531761624099541,0.03536345776031434,0.0
Santo António,2025-03-01,2025,3,0.0,0.0,0.0,0.0,1527.0,9974.0,289.0,54.0,1.49,1024.8322147651006,6693.959731543624,6.531761624099541,0.03536345776031434,0.0
Santo António,2025-04-01,2025,4,0.0,0.0,0.0,0.0,1527.0,9974.0,289.0,54.0,1.49,1024.8322147651006,6693.959731543624,6.531761624099541,0.03536345776031434,0.0
Santo António,2025-05-01,2025,5,0.0,0.0,0.0,0.0,1527.0,9974.0,289.0,54.0,1.49,1024.8322147651006,6693.959731543624,6.531761624099541,0.03536345776031434,0.0
Santo António,2025-06-01,2025,6,0.0,0.0,0.0,0.0,1527.0,9974.0,289.0,54.0,1.49,1024.8322147651006,6693.959731543624,6.531761624099541,0.03536345776031434,0.0
Santo António,2025-07-01,2025,7,0.0,0.0,0.0,0.0,1527.0,9974.0,289.0,54.0,1.49,1024.8322147651006,6693.959731543624,6.531761624099541,0.03536345776031434,0.0
Santo António,2025-08-01,2025,8,0.0,0.0,0.0,0.0,1527.0,9974.0,289.0,54.0,1.49,1024.8322147651006,6693.959731543624,6.531761624099541,0.03536345776031434,0.0
Santo António,2025-09-01,2025,9,0.0,0.0,0.0,0.0,1527.0,9974.0,289.0,54.0,1.49,1024.8322147651006,6693.959731543624,6.531761624099541,0.03536345776031434,0.0
Santo António,2025-10-01,2025,10,0.0,0.0,0.0,0.0,1527.0,9974.0,289.0,54.0,1.49,1024.8322147651006,6693.959731543624,6.531761624099541,0.03536345776031434,0.0
Santo António,2025-11-01,2025,11,0.0,0.0,0.0,0.0,1527.0,9974.0,289.0,54.0,1.49,1024.8322147651006,6693.959731543624,6.531761624099541,0.03536345776031434,0.0
São Domingos de Benfica,2008-03-01,2008,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2008-04-01,2008,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2008-05-01,2008,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2008-06-01,2008,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2008-07-01,2008,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2008-08-01,2008,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2008-09-01,2008,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2008-10-01,2008,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2008-11-01,2008,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2008-12-01,2008,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2009-01-01,2009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2009-02-01,2009,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2009-03-01,2009,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2009-04-01,2009,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2009-05-01,2009,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2009-06-01,2009,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2009-07-01,2009,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2009-08-01,2009,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2009-09-01,2009,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2009-10-01,2009,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2009-11-01,2009,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2009-12-01,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2010-01-01,2010,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2010-02-01,2010,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2010-03-01,2010,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2010-04-01,2010,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2010-05-01,2010,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2010-06-01,2010,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2010-07-01,2010,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2010-08-01,2010,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2010-09-01,2010,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2010-10-01,2010,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0
São Domingos de Benfica,2010-11-01,2010,11,1.0,84.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2010-12-01,2010,12,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2011-01-01,2011,1,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2011-02-01,2011,2,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2011-03-01,2011,3,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2011-04-01,2011,4,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2011-05-01,2011,5,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2011-06-01,2011,6,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2011-07-01,2011,7,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2011-08-01,2011,8,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2011-09-01,2011,9,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2011-10-01,2011,10,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2011-11-01,2011,11,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2011-12-01,2011,12,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2012-01-01,2012,1,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2012-02-01,2012,2,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2012-03-01,2012,3,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2012-04-01,2012,4,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2012-05-01,2012,5,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2012-06-01,2012,6,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,4.29,0.2331002331002331,19.58041958041958,84.0,0.0,0.0
São Domingos de Benfica,2012-07-01,2012,7,1.0,4.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,1.0
São Domingos de Benfica,2012-08-01,2012,8,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2012-09-01,2012,9,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2012-10-01,2012,10,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2012-11-01,2012,11,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2012-12-01,2012,12,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2013-01-01,2013,1,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2013-02-01,2013,2,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2013-03-01,2013,3,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2013-04-01,2013,4,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2013-05-01,2013,5,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2013-06-01,2013,6,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2013-07-01,2013,7,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2013-08-01,2013,8,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2013-09-01,2013,9,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2013-10-01,2013,10,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2013-11-01,2013,11,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2013-12-01,2013,12,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2014-01-01,2014,1,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2014-02-01,2014,2,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2014-03-01,2014,3,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2014-04-01,2014,4,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2014-05-01,2014,5,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2014-06-01,2014,6,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2014-07-01,2014,7,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2014-08-01,2014,8,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2014-09-01,2014,9,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2014-10-01,2014,10,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2014-11-01,2014,11,0.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,4.29,0.4662004662004662,20.51282051282051,44.0,0.0,0.0
São Domingos de Benfica,2014-12-01,2014,12,1.0,10.0,0.0,0.0,3.0,98.0,0.0,0.0,4.29,0.6993006993006993,22.843822843822842,32.666666666666664,0.0,0.5
São Domingos de Benfica,2015-01-01,2015,1,1.0,5.0,1.0,0.0,4.0,103.0,1.0,0.0,4.29,0.9324009324009324,24.009324009324008,25.75,0.0,0.33333333333333326
São Domingos de Benfica,2015-02-01,2015,2,1.0,4.0,0.0,0.0,5.0,107.0,1.0,0.0,4.29,1.1655011655011656,24.941724941724942,21.4,0.0,0.25
São Domingos de Benfica,2015-03-01,2015,3,0.0,0.0,0.0,0.0,5.0,107.0,1.0,0.0,4.29,1.1655011655011656,24.941724941724942,21.4,0.0,0.0
São Domingos de Benfica,2015-04-01,2015,4,0.0,0.0,0.0,0.0,5.0,107.0,1.0,0.0,4.29,1.1655011655011656,24.941724941724942,21.4,0.0,0.0
São Domingos de Benfica,2015-05-01,2015,5,0.0,0.0,0.0,0.0,5.0,107.0,1.0,0.0,4.29,1.1655011655011656,24.941724941724942,21.4,0.0,0.0
São Domingos de Benfica,2015-06-01,2015,6,1.0,3.0,0.0,0.0,6.0,110.0,1.0,0.0,4.29,1.3986013986013985,25.641025641025642,18.333333333333332,0.0,0.19999999999999996
São Domingos de Benfica,2015-07-01,2015,7,0.0,0.0,0.0,0.0,6.0,110.0,1.0,0.0,4.29,1.3986013986013985,25.641025641025642,18.333333333333332,0.0,0.0
São Domingos de Benfica,2015-08-01,2015,8,0.0,0.0,0.0,0.0,6.0,110.0,1.0,0.0,4.29,1.3986013986013985,25.641025641025642,18.333333333333332,0.0,0.0
São Domingos de Benfica,2015-09-01,2015,9,0.0,0.0,0.0,0.0,6.0,110.0,1.0,0.0,4.29,1.3986013986013985,25.641025641025642,18.333333333333332,0.0,0.0
São Domingos de Benfica,2015-10-01,2015,10,2.0,12.0,0.0,0.0,8.0,122.0,1.0,0.0,4.29,1.8648018648018647,28.43822843822844,15.25,0.0,0.33333333333333326
São Domingos de Benfica,2015-11-01,2015,11,0.0,0.0,0.0,0.0,8.0,122.0,1.0,0.0,4.29,1.8648018648018647,28.43822843822844,15.25,0.0,0.0
São Domingos de Benfica,2015-12-01,2015,12,0.0,0.0,0.0,0.0,8.0,122.0,1.0,0.0,4.29,1.8648018648018647,28.43822843822844,15.25,0.0,0.0
São Domingos de Benfica,2016-01-01,2016,1,1.0,3.0,1.0,0.0,9.0,125.0,2.0,0.0,4.29,2.097902097902098,29.13752913752914,13.88888888888889,0.0,0.125
São Domingos de Benfica,2016-02-01,2016,2,0.0,0.0,0.0,0.0,9.0,125.0,2.0,0.0,4.29,2.097902097902098,29.13752913752914,13.88888888888889,0.0,0.0
São Domingos de Benfica,2016-03-01,2016,3,0.0,0.0,0.0,0.0,9.0,125.0,2.0,0.0,4.29,2.097902097902098,29.13752913752914,13.88888888888889,0.0,0.0
São Domingos de Benfica,2016-04-01,2016,4,1.0,8.0,1.0,0.0,10.0,133.0,3.0,0.0,4.29,2.331002331002331,31.002331002331,13.3,0.0,0.11111111111111116
São Domingos de Benfica,2016-05-01,2016,5,2.0,8.0,0.0,0.0,12.0,141.0,3.0,0.0,4.29,2.797202797202797,32.86713286713287,11.75,0.0,0.19999999999999996
São Domingos de Benfica,2016-06-01,2016,6,0.0,0.0,0.0,0.0,12.0,141.0,3.0,0.0,4.29,2.797202797202797,32.86713286713287,11.75,0.0,0.0
São Domingos de Benfica,2016-07-01,2016,7,4.0,15.0,2.0,0.0,16.0,156.0,5.0,0.0,4.29,3.7296037296037294,36.36363636363637,9.75,0.0,0.33333333333333326
São Domingos de Benfica,2016-08-01,2016,8,0.0,0.0,0.0,0.0,16.0,156.0,5.0,0.0,4.29,3.7296037296037294,36.36363636363637,9.75,0.0,0.0
São Domingos de Benfica,2016-09-01,2016,9,0.0,0.0,0.0,0.0,16.0,156.0,5.0,0.0,4.29,3.7296037296037294,36.36363636363637,9.75,0.0,0.0
São Domingos de Benfica,2016-10-01,2016,10,1.0,4.0,0.0,0.0,17.0,160.0,5.0,0.0,4.29,3.9627039627039626,37.2960372960373,9.411764705882353,0.0,0.0625
São Domingos de Benfica,2016-11-01,2016,11,2.0,16.0,0.0,0.0,19.0,176.0,5.0,0.0,4.29,4.428904428904429,41.02564102564102,9.263157894736842,0.0,0.11764705882352944
São Domingos de Benfica,2016-12-01,2016,12,4.0,25.0,0.0,0.0,23.0,201.0,5.0,0.0,4.29,5.361305361305361,46.85314685314685,8.73913043478261,0.0,0.21052631578947367
São Domingos de Benfica,2017-01-01,2017,1,1.0,4.0,0.0,0.0,24.0,205.0,5.0,0.0,4.29,5.594405594405594,47.785547785547784,8.541666666666666,0.0,0.04347826086956519
